ProjectID,Supplier,Year,Avg_Invoice_Amount,Total_Invoice_Count
ETP_2017,TRAMMO INC,2016,921953.55,68
ChevronPhillips_2012,DEVON GAS SERVICES LP,2008,920965.12,81
Tesoro_2014,NORTH DAKOTA STATE TAX COMMISSION,2012,916078.5,91
Anadarko_2014,ORION PROJECT SERVICES (HOUSTON) LL,2014,910314.9,222
ETP_2016,MARK ANDREWS & COMPANY INC,2015,909239.18,238
Tesoro_2014,PETRO-DIAMOND INCORPORATED,2013,906929.11,64
ETP_2017,PUMPCO INC,2015,904577.26,60
Anadarko_2014,ORION ENGINEERING SERVICES LTD,2011,899278.83,638
ETP_2017,PUMPCO INC,2016,893617.06,398
Anadarko_2014,"MUSTANG ENGINEERING, LP",2013,890492.75,136
Anadarko_2014,COMPAGNIE D'OPERATIONS PETROLIERS,2014,889100.85,77
Anadarko_2014,ENSCO OFFSHORE COMPANY,2012,883297.63,141
ChevronPhillips_2012,BP PRODUCTS NORTH AMERICA INC,2010,882386.56,62
ChevronPhillips_2012,CHEVRON PHILLIPS HEALTH & WELFARE V,2010,881387.3,62
Anadarko_2014,GLOBAL PDM LTD,2013,878165.18,124
Anadarko_2014,ORION ENGINEERING SERVICES LTD,2013,875585.99,1199
Anadarko_2018,SCHLUMBERGER SLB OILFIELD EASTERN,2017,873702.88,51
ChevronPhillips_2012,WRB REFINING LLC,2008,869648.6,193
Anadarko_2014,FRANKS INTERNATIONAL WEST AFRICA,2013,869225.29,205
ETP_2017,KOCH SUPPLY & TRADING LP,2016,864721.88,130
ETP_2016,JP MORGAN BROKER DEALER HOLDINGS IN,2015,864589.91,374
Anadarko_2014,ENTERPRISE PRODUCTS OPERATING LLC,2013,861018.27,112
Anadarko_2014,FIDELITY INVESTMENTS,2011,854028.6,118
ETP_2016,WELSPUN TUBULAR LLC,2015,852498.83,362
Anadarko_2018,PUMPCO ENERGY SERVICES INC,2017,851995.42,185
Anadarko_2014,ENSCO OFFSHORE COMPANY,2011,846091.3,131
Anadarko_2014,BOLLORE AFRICA LOGISTICS MOCAMBIQUE,2012,839100.49,505
Anadarko_2014,SDV (USA) INC,2013,833645.96,198
Anadarko_2014,CCL CONTRACTS CONSULTANCY INC,2013,831040.07,103
Anadarko_2014,FRANKS INTERNATIONAL WEST AFRICA,2012,826881.14,193
Anadarko_2014,CHESAPEAKE OPERATING INC,2014,826276.5,85
ETP_2017,JP MORGAN BROKER DEALER HOLDINGS IN,2016,819791.09,289
Anadarko_2014,SELECT VEDIOR MO¦AMBIQUE,2012,819509.0,150
Williams_2017,THE WILLIAMS COMPANIES INC,2016,817703.45,109
NobleEnergy_2018,LIBERTY OILFIELD SERVICES LLC,2017,815454.96,75
Williams_2017,BP ENERGY COMPANY,2016,813484.41,112
Anadarko_2014,REMOTE SITE SOLUTIONS,2012,812141.69,133
NobleEnergy_2018,OFFICE OF NATURAL RESOURCES REVENUE,2016,810978.37,80
Anadarko_2014,FDR SAFETY LLC,2013,810509.88,276
Anadarko_2014,FIRCROFT ENGINEERING SERVICES LTD,2011,810461.72,115
NobleEnergy_2018,EMAS CHIYODA SUBSEA INC,2016,804614.68,69
NobleEnergy_2018,COLORADO DEPT OF REVENUE,2015,801146.75,51
Anadarko_2014,DOWELL SCHLUMBERGER EASTERN INC,2013,800152.82,56
Anadarko_2014,AGR FJ BROWN INC,2013,793642.62,116
Anadarko_2014,ENVIRONMENTAL RESOURCES MANAGEMENT,2012,792099.28,117
Anadarko_2014,REMOTE SITE SOLUTIONS,2014,788712.42,449
Anadarko_2014,IMPACTO,2012,787206.71,84
ETP_2017,WHC INCORPORATED,2016,783016.82,66
Anadarko_2014,PRODRILL ENGINEERING LIMITED,2014,781593.42,81
Anadarko_2014,FIRCROFT ENGINEERING SERVICES LTD,2013,772394.59,106
MarathonOil_2013,AUTOMATIC DATA PROCESSING,2013,769649.21,134
ETP_2017,WELSPUN TUBULAR LLC,2016,762891.88,253
ChevronPhillips_2012,CONOCOPHILLIPS COMPANY,2009,760021.58,378
ETP_2017,INSULATION SPECIALISTS OF TULSA INC,2016,754390.36,94
Williams_2017,CANADIAN NATURAL RESOURCES LTD,2016,746898.73,95
Anadarko_2014,COMPTROLLER OF PUBLIC ACCOUNTS,2011,744372.24,122
Anadarko_2014,STATE OF UTAH SCHOOL &,2013,743727.85,52
Chemours_2016,CITIBANK NA,2015,741796.73,198
Anadarko_2018,"NES GLOBAL, LLC",2017,740733.78,83
Anadarko_2014,AMERICAN SERVOIL CORPORATION,2013,733235.1,73
Anadarko_2014,IMPACTO,2013,728809.47,163
Anadarko_2014,SCHLUMBERGER SLB OILFIELD EASTERN,2012,728769.22,149
ChevronPhillips_2012,CHEVRON PHILLIPS HEALTH & WELFARE V,2009,728091.49,62
Anadarko_2014,PETROCI HOLDING,2012,725807.29,91
NobleEnergy_2018,PRO UNLIMITED INC,2017,723970.79,105
ChevronPhillips_2012,CHAMPION ENERGY SERVICES LLC,2008,719006.04,84
Anadarko_2014,STAG GEOLOGICAL SERVICES LIMITED,2013,713023.0,156
Tesoro_2014,PHILLIPS 66 COMPANY,2012,712422.35,554
Anadarko_2014,ORION PROJECT SERVICES (HOUSTON) LL,2012,711569.84,444
ChevronPhillips_2012,EXXONMOBIL CHEMICAL COMPANY,2009,711265.4,242
Anadarko_2014,CAPITAL OUTSOURCING GROUP (PTY) LTD,2014,706527.79,108
ETP_2017,PANHANDLE EASTERN PIPE LINE,2016,705517.58,55
Anadarko_2014,ENTERPRISE PRODUCTS OPERATING LLC,2012,705360.8,76
Anadarko_2014,OCEANEERING INTL INC,2013,702878.15,476
Anadarko_2014,OCEANEERING INTL INC,2012,701436.45,267
NobleEnergy_2018,FPRS DEPOSITORY ACCOUNT,2015,697490.14,86
Anadarko_2014,WYOMING DEPT OF REVENUE & TAXATION,2011,692956.33,147
Anadarko_2014,DRIL-QUIP EUROPE LTD,2013,691370.39,53
ChevronPhillips_2012,EXXONMOBIL CHEMICAL COMPANY,2011,690843.42,212
Tesoro_2014,CHEVRON PIPE LINE COMPANY,2012,685577.32,85
Anadarko_2018,COMPETENTIA INC,2017,682717.89,86
ETP_2017,SHELL TRADING US COMPANY,2016,682641.02,156
Tesoro_2014,MURPHY OIL USA INC,2012,678156.25,101
Anadarko_2014,REMOTE SITE SOLUTIONS,2013,673928.41,412
Tesoro_2014,PLAINS MARKETING LP,2011,673196.58,817
Tesoro_2014,TSO - FAR EAST MARITIME (7100),2012,673001.04,73
Williams_2017,DOMINION TRANSMISSION INC,2016,670773.93,51
Anadarko_2014,FRANKS INTERNATIONAL WEST AFRICA,2014,667523.77,169
Williams_2017,MCGRIFF SEIBELS & WILLIAMS INC,2015,664534.84,133
Anadarko_2014,EMERGING MARKETS COMMUNICATIONS,2013,662579.26,71
Anadarko_2014,FORMAN COMPUTER STAFF LIMITED,2011,662372.21,51
Anadarko_2018,BRUNEL ENERGY INC,2017,657296.68,108
Anadarko_2014,KBR USA LLC,2011,655149.9,58
Anadarko_2014,STAG GEOLOGICAL SERVICES LIMITED,2011,648731.33,106
Anadarko_2018,SOUTH AFRICAN EDGE,2017,648149.7,53
Anadarko_2014,AMERICAN SERVOIL CORPORATION,2012,643584.91,65
Anadarko_2014,HYDRIL COMPANY LP,2011,643564.12,54
Anadarko_2018,7 SEAS ENERGY S.A.S,2017,643555.7,66
Anadarko_2014,GULFSTREAM AEROSPACE CORP,2013,642336.58,71
Anadarko_2018,FIRCROFT ENGINEERING SERVICES LTD,2017,640348.28,100
Anadarko_2014,SEMINOLE PIPELINE CO,2013,638266.27,69
Anadarko_2014,ORION PROJECT SERVICES (HOUSTON) LL,2013,632301.1,418
Anadarko_2018,TECHNIP USA INC,2017,631258.73,51
NobleEnergy_2018,FPRS DEPOSITORY ACCOUNT,2016,630359.01,87
NobleEnergy_2018,WILLIAMS PARTNERS LP,2016,629643.26,69
Tesoro_2014,PLAINS MARKETING LP,2012,625475.61,3287
Sunoco_2017,MORGAN STANLEY CAPITAL GROUP INC,2015,620629.17,60
Anadarko_2018,PLAINS ALL AMERICAN PIPELINE LP,2017,620159.45,69
ETP_2016,HEALTH CARE SERVICE CORPORATION,2015,618858.73,58
Anadarko_2014,GULFSTREAM AEROSPACE CORP,2014,618170.92,55
ETP_2017,INTERSTATE TREATING INC,2016,612637.08,83
Williams_2017,ENTERPRISE PRODUCTS OPERATING LLC,2015,608117.39,139
NobleEnergy_2018,TEXAS STATE COMPTROLLER OF PUBLIC ACCOUNTS,2017,607000.78,81
Anadarko_2014,GLOBAL PDM LTD,2014,605662.78,99
Anadarko_2014,WYOMING DEPT OF REVENUE & TAXATION,2013,604438.03,138
MarathonOil_2013,TEXAS STATE TREASURY,2012,602107.61,104
Anadarko_2014,CCL CONTRACTS CONSULTANCY INC,2014,601690.31,113
Anadarko_2014,IUSCONTA E SERVI¦OS LDA,2011,600142.95,60
Anadarko_2014,FDR SAFETY LLC,2012,599179.17,72
Tesoro_2014,TSO - HAWAII LLC (3100),2013,599063.16,51
Williams_2017,DOMINION TRANSMISSION INC,2015,598234.68,58
ETP_2017,MARK ANDREWS & COMPANY INC,2016,597861.65,374
Anadarko_2014,AMERICAN SERVOIL CORPORATION,2014,594928.47,63
Williams_2017,BP ENERGY COMPANY,2015,592679.45,112
Anadarko_2014,ENVIRONMENTAL RESOURCES MANAGEMENT,2011,590958.58,57
Anadarko_2014,M I OVERSEAS LTD,2012,585790.46,113
ChevronPhillips_2012,EXXONMOBIL CHEMICAL COMPANY,2010,585305.22,231
Anadarko_2014,PETROMOC,2012,582310.76,105
Anadarko_2014,GULFMARK AMERICAS INC,2014,580913.47,88
Williams_2017,THE WILLIAMS COMPANIES INC,2017,578168.41,71
Anadarko_2014,WESTERNGECO LLC,2013,572795.6,57
Anadarko_2014,KUEHNE & NAGEL LTD,2012,569601.11,78
Anadarko_2014,KANA CONSULTANTS LTD,2014,569139.88,58
MarathonOil_2013,STATE OF WYOMING DEPARTMENT OF REVENUE,2012,566142.46,60
Anadarko_2014,WEST ENGINEERING SERVICES INC,2011,562759.88,58
Anadarko_2014,OCEANEERING INTL INC,2011,562603.06,257
Anadarko_2014,PETROMOC,2014,562430.59,86
MarathonOil_2013,AUTOMATIC DATA PROCESSING,2012,561027.96,288
Williams_2017,DCP NGL SERVICES LLC,2015,559554.39,311
ETP_2017,TRAFIGURA US INC,2016,551264.82,101
ETP_2017,STRIKE LLC,2016,548499.72,205
Anadarko_2014,EMERGING MARKETS COMMUNICATIONS,2014,548375.77,68
Anadarko_2014,ECOLYSE INC,2013,548059.78,67
Tesoro_2014,HIE RETAIL LLC,2013,547803.01,75
NobleEnergy_2018,FPRS DEPOSITORY ACCOUNT,2017,542284.27,103
Williams_2017,BAKER PETROLITE LLC,2016,540867.2,1692
Anadarko_2014,STATE OF UTAH SCHOOL &,2014,539429.14,51
Williams_2017,HENKELS & MCCOY INC,2016,539343.68,91
Anadarko_2018,BENCHMARK MARINE SERVICES LLC,2017,537034.37,67
Williams_2017,COMPASS MANUFACTURING,2014,536287.02,59
MarathonOil_2013,STATE OF TEXAS COMPTROLLER OF PUBLIC ACCOUNTS,2012,534564.24,75
Anadarko_2014,CGG SERVICES (US) INC,2013,533825.96,86
Williams_2017,GA WEST & CO INC,2015,528169.65,62
MarathonOil_2013,ARDAN ENERGY SERVICES DMCC,2012,527837.89,89
Anadarko_2014,FRANKS INTERNATIONAL LLC,2013,527556.56,121
NobleEnergy_2018,PDC ENERGY INC,2016,526814.91,75
Anadarko_2018,WEICHERT WORKFORCE MOBILITY,2017,525257.66,176
Anadarko_2014,ASTROMARITIMA NAVEGACAO S/A,2012,524979.34,65
Anadarko_2014,CHAMPLAIN GROUP INC,2013,522433.67,269
Anadarko_2018,EXTERRAN ENERGY SOLUTIONS LP,2017,521704.07,215
Anadarko_2014,"NES GLOBAL, LLC",2014,521457.42,295
Williams_2017,ENTERPRISE PRODUCTS OPERATING LLC,2016,521370.92,103
Tesoro_2014,BP WEST COAST PRODUCTS LLC,2012,521279.97,568
Anadarko_2014,GULFMARK AMERICAS INC,2013,520844.08,123
ChevronPhillips_2012,WRB REFINING LLC,2010,518078.41,297
Anadarko_2018,SWIFT TECHNICAL COLOMBIA SERVICIOS,2017,518007.97,238
Anadarko_2014,HTK INTERNATIONAL L C,2014,517514.06,90
Anadarko_2014,DRIL-QUIP INC,2014,517107.52,70
Anadarko_2014,KANA CONSULTANTS LTD,2013,516966.89,83
Anadarko_2014,ULTRA RESOURCES INC,2013,516587.26,92
ETP_2016,INTERSTATE TREATING INC,2015,516565.73,134
Anadarko_2014,WILLKIE FARR & GALLAGHER LLP,2011,513593.33,64
Anadarko_2014,PENNSYLVANIA DEPT OF REVENUE,2014,510962.79,54
Chemours_2016,Custom Duty Control A/C Mumbai,2016,509722.37,63
NobleEnergy_2018,OFFICE OF NATURAL RESOURCES REVENUE,2017,506092.74,71
Anadarko_2014,ASTROMARITIMA NAVEGACAO S/A,2013,500485.98,100
Anadarko_2014,TESSELLATIONS INC,2014,498251.88,75
ETP_2017,COMMERCIAL PROPERTY TAX,2016,495751.71,131
Sunoco_2017,MOTIVA INDEX,2016,491422.52,90
Tesoro_2014,TSO - NORTHWEST REGION (0600),2013,490894.41,354
ChevronPhillips_2012,WRB REFINING LLC,2011,484679.83,401
NobleEnergy_2018,MURPHY EXPLORATION & PRODUCTION USA,2016,483196.78,79
Anadarko_2014,KANA CONSULTANTS LTD,2012,482583.14,62
Anadarko_2018,SEMINOLE PIPELINE CO,2017,481849.02,56
Anadarko_2014,SAULSBURY INDUSTRIES,2012,481437.54,51
ETP_2017,ENTERPRISE PRODUCTS OPERATING LLC,2016,476323.23,667
ETP_2017,ONEOK HYDROCARBON  LP,2016,472267.52,266
ChevronPhillips_2012,NOVA CHEMICALS INC,2009,472000.39,77
Anadarko_2014,INTECSEA INC,2011,471925.78,93
ETP_2016,ONEOK HYDROCARBON  LP,2015,469473.55,156
ChevronPhillips_2012,LOUIS DREYFUS PLASTICS,2010,468576.6,64
Anadarko_2018,CCL CONTRACTS CONSULTANCY INC.,2017,467668.56,143
Anadarko_2014,"CHALMERS, COLLINS & ALWELL INC",2011,466885.6,256
ETP_2017,DIXIE MAT AND HARDWOOD INC,2016,466580.93,163
NobleEnergy_2018,WILLIAMS PARTNERS LP,2017,464032.07,211
Anadarko_2018,SGS QUALITEST ALGERIE S.P.A,2017,461794.51,239
ETP_2017,NOBLE AMERICAS CORP,2016,461533.96,53
Anadarko_2014,FRANKS INTERNATIONAL WEST AFRICA,2011,460255.13,110
Anadarko_2014,BMR CONSULTING LLC,2013,460000.61,70
Anadarko_2014,FIRCROFT ENGINEERING SERVICES LTD,2014,459978.73,173
ETP_2017,CHEVRON USA INC,2016,458051.01,97
Anadarko_2014,PRODRILL ENGINEERING LIMITED,2012,457250.24,82
Anadarko_2014,CHAMPLAIN GROUP INC,2014,453740.69,230
Anadarko_2014,UTAH STATE TAX COMMISSION,2014,450884.46,54
ETP_2016,COMMERCIAL PROPERTY TAX,2015,448934.41,149
Williams_2017,MIDCON COMPRESSION LLC,2014,448648.32,842
Tesoro_2014,CONOCOPHILLIPS COMPANY,2011,447334.27,258
Anadarko_2018,"QUINTA ESSÊNCIA, LDA",2017,447309.48,172
Tesoro_2014,TSO - FAR EAST MARITIME (7100),2011,447023.47,79
Anadarko_2014,JES & ASSOCIATES LLC,2013,446274.34,97
Anadarko_2018,MINCOM,2017,445765.34,64
Anadarko_2014,CHAMPLAIN GROUP INC,2012,444368.03,123
ETP_2016,BP ENERGY COMPANY,2015,443679.56,176
NobleEnergy_2018,PRO UNLIMITED INC,2015,443132.38,53
Anadarko_2014,WYOMING DEPT OF REVENUE & TAXATION,2012,441158.48,184
ChevronPhillips_2012,WRB REFINING LLC,2009,440690.03,311
Williams_2017,DCP NGL SERVICES LLC,2016,439587.3,312
ETP_2017,PROGRESSIVE PIPELINE CONSTRUCTION L,2016,438912.19,94
Anadarko_2014,ENTERPRISE GC LP,2012,437383.37,110
ETP_2016,PUMPCO INC,2015,435338.22,295
Anadarko_2014,"NES GLOBAL, LLC",2013,435001.64,296
NobleEnergy_2018,PDC ENERGY INC,2015,432330.63,60
Anadarko_2014,BINGHAM MCCUTCHEN CLIENT TRUST,2011,429764.57,137
Anadarko_2018,GULFSTREAM AEROSPACE CORP,2017,429642.72,95
Anadarko_2018,CALFRAC WELL SERVICES CORP,2017,429330.15,137
Anadarko_2014,KINDER MORGAN OPERATING L.P. A,2012,428522.67,59
Anadarko_2014,MID-AMERICA PIPELINE COMPANY,2011,427358.07,91
Anadarko_2018,DRIL-QUIP INC,2017,425072.24,117
ETP_2017,PHILLIPS 66 COMPANY,2016,425001.49,249
ChevronPhillips_2012,CONOCOPHILLIPS,2011,424948.72,190
Williams_2017,NAPP-GRECCO CO,2015,424328.92,66
Williams_2017,CHEVRON USA INC,2016,424264.41,109
Anadarko_2014,ENTERPRISE GC LP,2013,423045.79,96
ChevronPhillips_2012,NOVA CHEMICALS INC,2008,420398.16,152
Williams_2017,DCP NGL SERVICES LLC,2017,420332.33,239
NobleEnergy_2018,ENCANA OIL & GAS USA INC,2015,419046.87,69
Williams_2017,ROCKFORD CORP,2015,417758.17,79
Anadarko_2014,HELMERICH & PAYNE INTL DRILLING CO,2014,415547.2,670
Tesoro_2014,PLAINS ALL AMERICAN PIPELINE LP,2012,415494.47,79
Anadarko_2014,BRAM OFFSHORE TRANSPORTES MARITIMOS,2011,415239.39,51
ETP_2017,MUSKET CORPORATION,2016,414229.43,87
Anadarko_2014,WEATHERFORD OIL TOOL GMBH,2013,414085.69,73
ETP_2016,PUMPCO INC,2014,413620.7,63
Anadarko_2014,SEACOR MARINE LLC,2013,408505.42,161
Williams_2017,DOLPHIN SERVICES LLC,2016,403977.04,76
MarathonOil_2013,WORLD BRIDGE COMPANY,2013,403777.19,94
Tesoro_2014,WORLD FUEL SERVICES INC,2013,401437.56,143
Anadarko_2014,ECOLYSE INC,2014,396426.98,74
Sunoco_2017,LANSING TRADE GROUP LLC,2016,393735.65,259
Anadarko_2014,ERA HELICOPTERS LLC,2014,392997.04,145
Anadarko_2014,ULTRA RESOURCES INC,2012,392640.38,65
ChevronPhillips_2012,TOTAL PETROCHEMICALS USA INC,2010,389976.34,70
Sunoco_2017,WESTERN UNION FINANCIAL,2016,389896.66,232
Anadarko_2018,BLADE ENERGY PARTNERS LTD,2017,389348.13,87
Tesoro_2014,NOBLE AMERICAS CORP,2012,389244.53,430
Anadarko_2018,AQUABIOSFERA S A S,2017,385176.59,124
Anadarko_2014,GULFMARK AMERICAS INC,2012,381783.39,106
Williams_2017,WILLBROS CONSTRUCTION (US) LLC,2014,381435.73,128
Anadarko_2014,UTAH STATE TAX COMMISSION,2013,381330.29,63
Tesoro_2014,AIR PRODUCTS AND CHEMICALS INC,2013,380312.29,399
Anadarko_2014,AGR FJ BROWN INC,2012,378547.07,81
Anadarko_2014,SEACOR MARINE LLC,2014,377524.53,106
Chemours_2016,URS ENERGY & CONSTRUCTION INC,2015,377070.33,70
Williams_2017,ENTERPRISE PRODUCTS OPERATING LLC,2017,375525.65,66
Anadarko_2014,ORION MANAGEMENT CONSULTANTS JLT,2014,374785.85,127
Anadarko_2014,JES & ASSOCIATES LLC,2012,374085.6,133
Tesoro_2014,AON RISK SERVICES OF OKLAHOMA INC,2013,373938.98,232
Tesoro_2014,TSO - GOLDSTAR MARITIME (7200),2013,372818.99,95
Anadarko_2014,EMERGING MARKETS COMMUNICATIONS,2012,371679.34,55
Anadarko_2018,PATH CONSULTING LTD,2017,371234.2,82
ETP_2017,FLORIDA GAS TRANSMISSION,2016,371016.28,99
Anadarko_2014,ENVIRONMENTAL RESOURCES MANAGEMENT,2013,370028.61,168
Anadarko_2014,UTAH STATE TAX COMMISSION,2011,369779.43,76
Tesoro_2014,TSO - ALASKA COMPANY (0200),2012,369376.05,183
Anadarko_2014,KELTEC PETROLEUM SERVICES,2013,368701.94,68
Anadarko_2014,PATH CONSULTING LTD,2013,367637.34,77
Anadarko_2014,ENVIRONMENTAL RESOURCES MANAGEMENT,2014,365656.26,85
NobleEnergy_2018,OFFICE OF NATURAL RESOURCES REVENUE,2015,362537.49,126
Anadarko_2014,THE GLOBAL EDGE CONSULTANTS LLC,2013,361041.55,908
Anadarko_2014,WESTERNGECO LLC,2012,358799.29,56
Tesoro_2014,BP AMOCO,2013,358298.01,88
Anadarko_2014,MENTOR IMC (USA) INC,2013,356893.12,73
ETP_2016,J ARON & COMPANY,2015,356583.62,58
ETP_2017,CARGILL INCORPORATED,2016,355046.4,62
Anadarko_2018,LIBERTY OILFIELD SERVICES LLC,2017,353506.21,301
Sunoco_2017,BUCKEYE PIPELINE COMPANY,2016,353478.51,51
Anadarko_2014,SUPERIOR ENERGY SERVICES LLC,2013,353044.59,51
Anadarko_2014,ERA HELICOPTERS LLC,2013,352768.9,171
ETP_2017,HOLLOMAN CORPORATION,2016,350112.53,63
NobleEnergy_2018,AUDUBON ENGINEERING CO LP,2015,349655.72,51
Anadarko_2014,WYOMING INTERSTATE GAS COMPANY,2013,348967.5,166
NobleEnergy_2018,DCP OPERATING COMPANY LP,2016,348863.82,51
Anadarko_2014,HEALTH CARE SERVICE CORP,2013,346221.08,63
Anadarko_2014,WYOMING INTERSTATE GAS COMPANY,2014,345862.52,96
Anadarko_2014,INEFP,2013,345760.38,80
Tesoro_2014,SOLVAY USA INC,2013,345656.81,75
Anadarko_2014,PIPECO SERVICES,2012,344470.97,477
Anadarko_2014,THE GLOBAL EDGE CONSULTANTS LLC,2012,344228.89,646
Anadarko_2014,WILLIAMS FIELD SERVICES CO,2013,339918.05,104
Anadarko_2014,INEFP,2014,339497.79,57
Anadarko_2014,WYOMING INTERSTATE GAS COMPANY,2012,339219.79,172
NobleEnergy_2018,PRO UNLIMITED INC,2016,338629.87,61
Anadarko_2018,DCP MIDSTREAM LP,2017,338391.33,97
Williams_2017,LMC INDUSTRIAL CONTRACTORS INC,2017,337955.39,53
Anadarko_2014,ENTERPRISE GC LP,2014,336395.26,56
Anadarko_2014,KENYA KAZI SERVICES LTD,2013,333306.69,54
Anadarko_2014,FMC TECHNOLOGIES INC,2014,333157.42,2727
Tesoro_2014,MUREX LLC,2013,333042.93,120
Tesoro_2014,TSO - FAR EAST MARITIME (7100),2013,333036.57,70
Tesoro_2014,FLINT HILLS RESOURCES LP,2012,331982.6,703
Anadarko_2014,TRAMP OIL BRASIL LTDA,2012,331585.28,62
Williams_2017,CHEVRON USA INC,2015,327870.32,113
Tesoro_2014,COOK INLET ENERGY LLC,2012,326624.95,117
Anadarko_2014,CHESAPEAKE OPERATING INC,2012,326382.57,51
Anadarko_2014,CONOCOPHILLIPS ALASKA INC,2013,325085.97,65
Chemours_2016,URS ENERGY & CONSTRUCTION INC,2016,325018.29,53
Anadarko_2014,MID-AMERICA PIPELINE COMPANY,2014,324982.3,119
Anadarko_2014,PRICE GREGORY INTERNATIONAL INC,2012,323605.25,264
ChevronPhillips_2012,LOUIS DREYFUS PLASTICS,2011,323331.39,131
Anadarko_2014,QC ENERGY RESOURCES INC,2012,322977.06,89
Chemours_2016,E I DU PONT DE NEMOURS N CO,2016,322902.76,67
ETP_2017,ENERGY TRANSFER EMPLOYEE MANAGEMENT,2016,321004.27,59
Anadarko_2018,ERA HELICOPTERS LLC,2017,320254.03,205
Anadarko_2018,COLORADO INTERSTATE GAS CO,2017,319085.66,73
Anadarko_2018,THE GLOBAL EDGE CONSULTANTS LLC,2017,316299.99,598
ChevronPhillips_2012,TRAVELEX FINANCIAL,2008,314296.94,77
Anadarko_2014,COMPANHIA COMERCIAL OSMAN YACOB,2013,313786.94,111
MarathonOil_2013,KELKAN GROUP,2012,313485.8,59
Williams_2017,RANGER PLANT CONSTRUCTIONAL CO INC,2016,312029.0,94
Williams_2017,ONEOK HYDROCARBON LP,2015,309729.09,275
Anadarko_2018,MANTA RAY GATHERING COMPANY LLC,2017,309662.84,73
Anadarko_2014,BINGHAM MCCUTCHEN CLIENT TRUST,2012,309344.48,119
ETP_2017,TEXAS COMPTROLLER OF,2016,308122.43,61
Anadarko_2014,CONOCOPHILLIPS ALASKA INC,2014,306662.44,51
Williams_2017,A G EQUIPMENT COMPANY,2015,303558.39,151
ETP_2016,OCCIDENTAL ENERGY MARKETING,2015,303543.88,60
Anadarko_2018,GATE PREMIER SOLUTIONS INC,2017,303210.5,215
ETP_2017,WELSPUN TUBULAR LLC,2015,303183.61,73
Anadarko_2014,AKER SOLUTIONS INC,2012,301705.87,90
Tesoro_2014,MUREX LLC,2012,301212.6,339
Tesoro_2014,AIR PRODUCTS AND CHEMICALS INC,2012,301033.02,329
Williams_2017,ONEOK HYDROCARBON LP,2017,300826.55,239
MarathonOil_2013,NABORS COMPLETION & PRODUCTION SERVICES CO,2013,300421.33,497
NobleEnergy_2018,AKER SOLUTIONS INC,2015,299303.75,127
Anadarko_2014,BRAM OFFSHORE TRANSPORTES MARITIMOS,2012,298971.96,51
ETP_2017,FREDRIKSON AND BYRON PA,2016,298628.45,70
Anadarko_2014,THE GLOBAL EDGE CONSULTANTS LLC,2014,296750.66,695
Anadarko_2014,WYOMING INTERSTATE GAS COMPANY,2011,295403.99,211
ETP_2016,PHILLIPS 66 COMPANY,2015,294882.98,99
NobleEnergy_2018,HALLIBURTON ENERGY SERVICES INC,2017,292898.91,1811
Williams_2017,HORNBECK OFFSHORE SERVICES LLC,2016,292337.59,66
Anadarko_2014,ULTRA RESOURCES INC,2011,291458.6,343
NobleEnergy_2018,PDC ENERGY INC,2017,291312.86,57
ETP_2016,SEC ENERGY PRODUCTS & SERVICES LP,2015,291225.83,1156
Tesoro_2014,KEYERA ENERGY INC,2012,290835.64,68
Tesoro_2014,OLYMPIC PIPELINE CO.,2012,289930.79,61
Tesoro_2014,SOLVAY USA INC,2012,289457.75,69
Williams_2017,MICHELS CORPORATION,2015,288257.88,61
ChevronPhillips_2012,EI DUPONT DE NEMOURS & COMPANY,2010,287535.78,82
Tesoro_2014,INERGY SERVICES,2012,286339.88,113
Anadarko_2014,WILLIAMS FIELD SERVICES CO,2014,284338.9,90
ETP_2017,HIGDON CONSTRUCTION INC,2016,283791.59,123
NobleEnergy_2018,HALLIBURTON ENERGY SERVICES INC,2014,283280.62,200
Anadarko_2014,TIDEWATER MARINE AUSTRALIA PTY LTD,2014,282286.84,58
Tesoro_2014,OLYMPIC PIPELINE CO.,2013,282158.97,57
NobleEnergy_2018,PACKERS PLUS ENERGY SERVICES (USA) INC,2014,281859.55,54
Anadarko_2018,ACCESS SCIENCES CORPORATION,2017,280282.02,77
Williams_2017,ONEOK HYDROCARBON LP,2016,279348.1,361
Anadarko_2014,HTK INTERNATIONAL L C,2013,278360.1,76
Anadarko_2014,"KUEHNE & NAGEL MOCAMBIQUE, LDA",2014,277566.32,307
Sanchez_2018,LEGEND ENERGY SERVICES LLC,2018,275231.1,130
Anadarko_2014,IRON MOUNTAIN (UK) LTD,2013,274803.61,55
Tesoro_2014,AON RISK SERVICES OF OKLAHOMA INC,2012,274511.57,160
Anadarko_2014,CONOCOPHILLIPS ALASKA INC,2011,273426.39,78
Anadarko_2014,CONOCOPHILLIPS ALASKA INC,2012,273372.79,81
Anadarko_2014,NAUTICAL SOLUTIONS LLC,2011,273123.96,91
Anadarko_2014,AKER SOLUTIONS INC,2013,272877.63,133
Anadarko_2014,WEICHERT WORKFORCE MOBILITY,2013,272286.16,54
Williams_2017,MRC GLOBAL US INC,2013,272080.38,792
ETP_2016,SABER POWER SERVICES LLC,2015,271904.53,163
Anadarko_2014,ERA HELICOPTERS LLC,2012,271117.2,154
Anadarko_2014,TENARIS GLOBAL SERVICES USA CORP,2013,270669.61,82
